h3,_max,_min,_avg
87289b570ffffff,1094,1094,1094.0
8712cb482ffffff,2197,2197,2197.0
8712cb410ffffff,1941,1941,1941.0
8712ca6b4ffffff,1845,1845,1845.0
8712ca79affffff,1857,1857,1857.0
8712ca60effffff,1677,1677,1677.0
8712ca642ffffff,1613,1613,1613.0
8712cbc84ffffff,2714,2714,2714.0
8712caa56ffffff,2394,2394,2394.0
87289b59cffffff,2216,2216,2216.0
8712cb655ffffff,1710,1710,1710.0
8712cb66effffff,2191,2072,2131.5
8712cb0b1ffffff,2894,2894,2894.0
8712cb2c0ffffff,2290,2290,2290.0
87289a6b5ffffff,2560,2560,2560.0
8712cbcc5ffffff,2666,2425,2545.5
8712cbc8dffffff,2697,2697,2697.0
8712cb016ffffff,2599,2497,2548.0
8712cb189ffffff,2856,2371,2613.5
8712cb188ffffff,2485,2485,2485.0
8712cb8c8ffffff,1558,1558,1558.0
8712cbb1dffffff,1317,1317,1317.0
8712cbb2effffff,1390,1390,1390.0
8712cbb2cffffff,1403,1403,1403.0
8712ca902ffffff,2301,2301,2301.0
8712ca904ffffff,2197,2197,2197.0
8712ce71dffffff,2691,2691,2691.0
8712ce39affffff,1948,1948,1948.0
8712ce3b1ffffff,2454,2454,2454.0
8712ca85bffffff,2440,2440,2440.0
8712ca85effffff,2514,2514,2514.0
8712c84b2ffffff,1802,1802,1802.0
8712c84d3ffffff,2569,2569,2569.0
8712c85a2ffffff,1844,1844,1844.0
8712ce352ffffff,1901,1901,1901.0
8712ce086ffffff,2744,2744,2744.0
8712ce122ffffff,2771,2771,2771.0
8712cea96ffffff,2652,2652,2652.0
8712ce16bffffff,2865,2865,2865.0
8712ced40ffffff,3050,3050,3050.0
8712ce812ffffff,2759,2749,2754.0
8712ce9b6ffffff,3288,3183,3235.5
8712ce910ffffff,2756,2756,2756.0
8712ce922ffffff,2775,2775,2775.0
8712cc5b2ffffff,1844,1844,1844.0
8712cea10ffffff,2494,2494,2494.0
8712ceb56ffffff,1667,1667,1667.0
8712cea58ffffff,1800,1783,1791.5
8712ce84cffffff,2022,2022,2022.0
8712cc490ffffff,2179,2179,2179.0
8728da72cffffff,2426,2381,2403.5
8728da713ffffff,2760,2760,2760.0
8728da6adffffff,2529,2522,2525.5
8728da6a8ffffff,2470,2470,2470.0
8728da6f0ffffff,2603,2603,2603.0
87128b20effffff,2515,2515,2515.0
8728da484ffffff,2426,2426,2426.0
8712896e3ffffff,1592,1592,1592.0
8712890deffffff,1518,1518,1518.0
871288a51ffffff,1228,1195,1208.0
8712f04b4ffffff,2215,1925,2070.0
8712f2969ffffff,2146,2146,2146.0
8712f625dffffff,2157,2157,2157.0
8712f0512ffffff,2027,2027,2027.0
8712f3789ffffff,1094,1094,1094.0
8712d56b3ffffff,1525,1525,1525.0
8712d56e1ffffff,1470,1470,1470.0
8712f36ddffffff,2335,2335,2335.0
8712f36aaffffff,827,827,827.0
8712d5214ffffff,2066,2066,2066.0
8712c2d96ffffff,1822,1822,1822.0
8712c24d5ffffff,2132,2132,2132.0
8712c2541ffffff,2682,2682,2682.0
8712d4876ffffff,2157,2155,2156.0
8712f34e0ffffff,2122,2122,2122.0
8712f226bffffff,2310,2310,2310.0
8712f3c99ffffff,2368,2368,2368.0
8712f384effffff,2861,2861,2861.0
8712f2b5affffff,2585,2585,2585.0
8712f2a41ffffff,2205,2205,2205.0
8712f395effffff,3516,3516,3516.0
8712f034bffffff,2977,2977,2977.0
8712f0a5effffff,3060,3060,3060.0
8712c6d9affffff,2795,2795,2795.0
8712c6818ffffff,2817,2817,2817.0
8712c6931ffffff,2460,2460,2460.0
8712f12deffffff,2970,2970,2970.0
8712f139affffff,2465,2465,2465.0
8712f1280ffffff,2810,2780,2795.0
8712f121cffffff,2749,2749,2749.0
8712f1cc1ffffff,2890,2890,2890.0
8712f10d8ffffff,2514,2514,2514.0
8712f100affffff,2856,2856,2856.0
8712f13a3ffffff,2621,2621,2621.0
8712f1356ffffff,2464,2464,2464.0
8712f1323ffffff,2560,2560,2560.0
8712f1a8affffff,2685,2685,2685.0
8712f198dffffff,2491,2491,2491.0
8712f1bb0ffffff,2900,2900,2900.0
8712a9558ffffff,1173,1173,1173.0
8712f6ab2ffffff,1836,1836,1836.0
8712f45a2ffffff,1532,1532,1532.0
8712ad64effffff,1636,1636,1636.0
8712ad8cdffffff,1318,1318,1318.0
8712ad845ffffff,1210,1210,1210.0
8712a9b9cffffff,990,990,990.0
8712f4663ffffff,2856,2856,2856.0
8712f4660ffffff,2301,2301,2301.0
8712f42adffffff,2423,2423,2423.0
8712f0b06ffffff,2286,2286,2286.0
8712f0b0effffff,2121,2121,2121.0
8712f0964ffffff,2454,2423,2438.5
8712f5492ffffff,2231,2231,2231.0
8712f5595ffffff,2314,2314,2314.0
8712f405effffff,2243,2243,2243.0
8712f5785ffffff,2194,2194,2194.0
8712f5756ffffff,2362,2362,2362.0
8712f1835ffffff,2466,2466,2466.0
8712c2301ffffff,2490,2490,2490.0
8712c2ae2ffffff,3182,2439,2899.6666666666665
8712c281bffffff,2756,2609,2674.5
8712c2802ffffff,2749,2749,2749.0
8712c2846ffffff,2598,2598,2598.0
8712c286cffffff,2760,2760,2760.0
8712c049cffffff,2738,2734,2736.0
8712c2ae3ffffff,2753,2753,2753.0
8712c2a58ffffff,2973,2973,2973.0
8712c3d1effffff,2732,2732,2732.0
8712c2a54ffffff,2851,2762,2806.5
8712c0691ffffff,2759,2759,2759.0
8712c070bffffff,2592,2592,2592.0
8712c282affffff,2940,2940,2940.0
8712c628effffff,2492,2492,2492.0
8712c62adffffff,2906,2906,2906.0
8712c631affffff,2956,2843,2896.3333333333335
8712c6353ffffff,2531,2531,2531.0
8712c0db2ffffff,2892,2892,2892.0
8712c0726ffffff,2340,2340,2340.0
8712c011affffff,2970,2970,2970.0
8712c0c8dffffff,2772,2772,2772.0
8712c0c03ffffff,2633,2633,2633.0
8712c0125ffffff,3100,3100,3100.0
8712c012dffffff,1927,1927,1927.0
8712c088affffff,2967,2967,2967.0
8712c0996ffffff,3103,3103,3103.0
8712c3b36ffffff,2636,2629,2632.5
8712c3950ffffff,2643,2643,2643.0
8712c14a6ffffff,2810,2600,2705.0
8712c0216ffffff,2393,2393,2393.0
8712c3909ffffff,2632,2632,2632.0
8712c02c8ffffff,2939,2939,2939.0
8712c024affffff,3043,3043,3043.0
8712c021affffff,3049,3049,3049.0
8712c0275ffffff,2811,2712,2761.5
8712c0358ffffff,3084,3084,3084.0
8712c0265ffffff,2417,2417,2417.0
8712c14a8ffffff,2580,2580,2580.0
8712c16e4ffffff,2972,2780,2880.0
8712c1601ffffff,3042,2970,3006.0
8712c1421ffffff,2580,2500,2540.0
8712c150bffffff,2420,2325,2372.0
8712c1534ffffff,2500,2500,2500.0
8712c1cc3ffffff,2802,2552,2634.25
8712c1ca9ffffff,2960,2960,2960.0
8712c1080ffffff,2740,2740,2740.0
8712c1c09ffffff,2423,2423,2423.0
8712c0311ffffff,3189,3189,3189.0
8712c004dffffff,2778,2778,2778.0
8712c0160ffffff,2984,2984,2984.0
8712c016cffffff,3084,3084,3084.0
8712c0161ffffff,2970,2970,2970.0
8712c0859ffffff,2840,2840,2840.0
8712c0a21ffffff,3185,3185,3185.0
8712c086dffffff,2941,2941,2941.0
8712c5416ffffff,2819,2789,2804.0
8712c1d1bffffff,2950,2950,2950.0
8712c5693ffffff,2900,2900,2900.0
8712c1d54ffffff,3120,3120,3120.0
8712c1d0dffffff,2780,2780,2780.0
8712c56a1ffffff,3033,3033,3033.0
8712c54e8ffffff,2911,2911,2911.0
8712c6ab5ffffff,2740,2740,2740.0
8712c6842ffffff,3090,3090,3090.0
8712c6b04ffffff,3150,3150,3150.0
8712c6b70ffffff,3146,3146,3146.0
8712c47a2ffffff,3371,3371,3371.0
8712c4454ffffff,3040,3040,3040.0
8712c4451ffffff,3085,3085,3085.0
8712c4525ffffff,2400,2400,2400.0
8712c46c0ffffff,2865,2865,2865.0
8712c460dffffff,2255,2255,2255.0
8712c47adffffff,3001,3001,3001.0
8712c4724ffffff,3320,3320,3320.0
8712c40f0ffffff,3049,3049,3049.0
8712c402affffff,3075,3075,3075.0
8712c406effffff,2900,2900,2900.0
8712c4d80ffffff,2804,2804,2804.0
8712e24caffffff,1800,1800,1800.0
8712c4c48ffffff,3130,2858,2994.0
8712c4d4bffffff,2620,2620,2620.0
8712c4123ffffff,2900,2900,2900.0
8712c0923ffffff,2980,2980,2980.0
8712c42cbffffff,2692,2692,2692.0
8712c4270ffffff,2551,2551,2551.0
8712c1673ffffff,2678,2544,2611.0
8712c170cffffff,2428,2428,2428.0
8712c1763ffffff,2483,2483,2483.0
8712c10d0ffffff,2657,2657,2657.0
8712c10f2ffffff,2483,2483,2483.0
8712c10ceffffff,2100,2100,2100.0
8712c13b5ffffff,2330,2330,2330.0
8712c105bffffff,2272,2120,2217.3333333333335
8712c1276ffffff,1905,1905,1905.0
8712c1234ffffff,1959,1959,1959.0
8712c1228ffffff,1905,1905,1905.0
8712c1052ffffff,2662,2662,2662.0
8712c1045ffffff,1855,1700,1777.5
8712c1358ffffff,1701,1701,1701.0
8712c1266ffffff,1470,1470,1470.0
87139b4b0ffffff,1624,1624,1624.0
87139bd0affffff,2991,2991,2991.0
87139e18effffff,916,916,916.0
87139e181ffffff,965,935,950.0
87139e00effffff,1283,1283,1283.0
87139e816ffffff,2135,2135,2135.0
87139c45bffffff,1832,1832,1832.0
87139c624ffffff,1477,1477,1477.0
87139b79affffff,1422,1422,1422.0
8712b5816ffffff,1744,1744,1744.0
8712b5b92ffffff,1828,1816,1822.0
8712b5801ffffff,2371,2371,2371.0
8712b5950ffffff,1999,1999,1999.0
87139bc6cffffff,1878,1770,1824.0
8712a2d31ffffff,2729,2729,2729.0
8712a6124ffffff,2095,2095,2095.0
871398a98ffffff,1889,1889,1889.0
871399423ffffff,2019,2019,2019.0
87138ac68ffffff,1874,1874,1874.0
871391159ffffff,1963,1963,1963.0
87139cc6affffff,1792,1792,1792.0
87138218bffffff,1616,1616,1616.0
87139c11bffffff,616,616,616.0
87138020effffff,1970,1970,1970.0
871380a24ffffff,1812,1812,1812.0
87138ec68ffffff,1648,1648,1648.0
8712a0892ffffff,1776,1776,1776.0
8712a01a9ffffff,2116,2116,2116.0
8712a084affffff,2182,2182,2182.0
8712a5504ffffff,2105,2105,2105.0
8712a5075ffffff,2268,2268,2268.0
87138a2d6ffffff,1994,1994,1994.0
871216ca4ffffff,1412,1412,1412.0
871216d89ffffff,1297,1297,1297.0
87138ba49ffffff,1036,1036,1036.0
8712a5aedffffff,1987,1987,1987.0
871212084ffffff,1873,1873,1873.0
871210693ffffff,2159,2159,2159.0
8712106e2ffffff,2575,2575,2575.0
871210604ffffff,2600,2600,2600.0
8712166e4ffffff,1039,1039,1039.0
871216c55ffffff,801,801,801.0
8712144b3ffffff,2256,2256,2256.0
8712105b6ffffff,2402,2382,2392.0
871216258ffffff,2051,2051,2051.0
8712105a5ffffff,2652,2652,2652.0
871210d1cffffff,2365,2365,2365.0
871232070ffffff,916,916,916.0
8713a9600ffffff,1835,1835,1835.0
871384d2effffff,1771,1771,1771.0
8713a588dffffff,2693,2693,2693.0
8713a8359ffffff,2745,2745,2745.0
87131096effffff,427,427,427.0
8713142ecffffff,260,260,260.0
871306d53ffffff,521,521,521.0
8713069b0ffffff,411,411,411.0
871213999ffffff,2120,2114,2117.0
87121020bffffff,1718,1718,1718.0
87122a051ffffff,1001,1001,1001.0
871234b6bffffff,1243,1243,1243.0
87289386affffff,2116,2116,2116.0
8728904caffffff,2985,2985,2985.0
872890793ffffff,3125,3125,3125.0
872892b60ffffff,3397,3397,3397.0
872890404ffffff,3246,3204,3225.0
872892868ffffff,2930,2930,2930.0
872892b54ffffff,3199,3199,3199.0
872893db0ffffff,1903,1903,1903.0
87289389cffffff,2004,2004,2004.0
872893272ffffff,2614,2614,2614.0
872893042ffffff,1732,1732,1732.0
872892ab5ffffff,3148,3017,3082.5
872892ab1ffffff,3054,3054,3054.0
8728921a9ffffff,3080,3080,3080.0
8728920a4ffffff,3337,3337,3337.0
872892da5ffffff,3251,3251,3251.0
87279a510ffffff,3044,2784,2914.0
872892d86ffffff,3078,3078,3078.0
87279ac82ffffff,3498,3498,3498.0
87279ac81ffffff,3762,3735,3748.5
87289255affffff,2474,2474,2474.0
87279ad33ffffff,1750,1750,1750.0
872892416ffffff,2422,2422,2422.0
872892290ffffff,1861,1861,1861.0
872793794ffffff,2084,2084,2084.0
872793252ffffff,1849,1849,1849.0
8728932c9ffffff,2151,2151,2151.0
872792650ffffff,1604,1604,1604.0
872793599ffffff,1590,1590,1590.0
872792104ffffff,1651,1651,1651.0
87279289dffffff,1769,1769,1769.0
872792881ffffff,1726,1587,1640.6666666666667
87279281affffff,1360,1360,1360.0
87279291affffff,1440,1440,1440.0
872793c1cffffff,1954,1954,1954.0
872793d52ffffff,2329,2329,2329.0
872793993ffffff,2479,2479,2479.0
872790ab3ffffff,1162,1162,1162.0
87279ad05ffffff,1811,1811,1811.0
87279e2aeffffff,1245,1245,1245.0
87279e0f6ffffff,1378,1378,1378.0
872798badffffff,1048,1048,1048.0
872798a20ffffff,1048,1042,1045.0
872798b58ffffff,1353,1353,1353.0
87279d4d5ffffff,1173,1173,1173.0
87279c3a6ffffff,1057,1057,1057.0
87279172affffff,2645,2645,2645.0
87278266effffff,960,960,960.0
872782668ffffff,968,962,965.0
8727834e8ffffff,906,906,906.0
8727822eeffffff,1081,1081,1081.0
872783c9bffffff,1045,1045,1045.0
87278270affffff,813,813,813.0
8727828f3ffffff,758,758,758.0
872782222ffffff,1000,1000,1000.0
872782a42ffffff,856,856,856.0
872796c49ffffff,1203,1203,1203.0
872796af5ffffff,1179,1179,1179.0
8727968e5ffffff,1118,1118,1118.0
872790942ffffff,882,882,882.0
872795088ffffff,1047,1047,1047.0
872795120ffffff,1679,1679,1679.0
872795333ffffff,1038,1038,1038.0
872795ad1ffffff,1553,1553,1553.0
872795adcffffff,1490,1490,1490.0
872795a1dffffff,1303,1303,1303.0
8727b3664ffffff,803,803,803.0
87279d2d8ffffff,1237,1237,1237.0
87279d7a1ffffff,1147,1147,1147.0
87279d64dffffff,1229,1229,1229.0
87279d205ffffff,1100,1100,1100.0
87278acaaffffff,1069,1069,1069.0
87278ace5ffffff,1062,1062,1062.0
87279dd24ffffff,938,938,938.0
87278a98bffffff,995,995,995.0
87278e601ffffff,1134,1134,1134.0
87278eb93ffffff,872,872,872.0
872788c84ffffff,1080,1080,1080.0
872783646ffffff,916,916,916.0
872780273ffffff,846,846,846.0
872780322ffffff,757,757,757.0
87278eceeffffff,1005,1005,1005.0
872781640ffffff,740,740,740.0
87278c40bffffff,1036,1036,1036.0
87278c528ffffff,862,862,862.0
872781301ffffff,742,742,742.0
87278b985ffffff,1076,1076,1076.0
87278b9b5ffffff,1087,1087,1087.0
87278b9a5ffffff,1053,1053,1053.0
8727882b6ffffff,1187,1187,1187.0
872788012ffffff,998,998,998.0
87278839bffffff,1167,1167,1167.0
872788bb4ffffff,1031,1031,1031.0
872788ba6ffffff,1017,1017,1017.0
87278c215ffffff,1019,997,1008.0
87278c2d9ffffff,995,995,995.0
872789133ffffff,815,815,815.0
8727898a8ffffff,836,836,836.0
872632da2ffffff,697,697,697.0
87278c04dffffff,795,795,795.0
87278dd90ffffff,1014,1014,1014.0
87278ca86ffffff,872,872,872.0
8727aa0dbffffff,787,787,787.0
8727ab586ffffff,817,817,817.0
87278006affffff,810,810,810.0
872780a9affffff,759,759,759.0
872784adcffffff,881,842,861.5
872785d84ffffff,791,791,791.0
8727aad26ffffff,785,785,785.0
8727aab46ffffff,801,801,801.0
8727acd61ffffff,774,774,774.0
8726346d9ffffff,592,592,592.0
872636b2cffffff,547,547,547.0
87263506dffffff,439,439,439.0
87262229effffff,633,633,633.0
872635825ffffff,451,451,451.0
8726247b2ffffff,474,474,474.0
87271a149ffffff,506,506,506.0
87271aaa6ffffff,526,526,526.0
87271c6d6ffffff,374,357,365.5
87271c909ffffff,254,254,254.0
87262099dffffff,519,519,519.0
872751d55ffffff,561,561,561.0
872754295ffffff,452,452,452.0
87270954dffffff,594,594,594.0
872754ac5ffffff,381,381,381.0
872772060ffffff,482,482,482.0
876d6b834ffffff,220,220,220.0
876d6b918ffffff,423,423,423.0
876d686c2ffffff,240,240,240.0
876d686acffffff,212,159,185.5
876d686a4ffffff,155,155,155.0
876d68616ffffff,328,328,328.0
876d68613ffffff,319,319,319.0
876d68782ffffff,372,372,372.0
876d6b930ffffff,124,124,124.0
876d69469ffffff,414,414,414.0
876d68066ffffff,823,823,823.0
876d68173ffffff,1130,1130,1130.0
876d68d12ffffff,243,243,243.0
876d6d54cffffff,136,136,136.0
876d69b9bffffff,2708,2708,2708.0
876d69175ffffff,2420,2420,2420.0
876d6d0c8ffffff,200,200,200.0
876604cd8ffffff,128,128,128.0
8766206abffffff,3300,3300,3300.0
876623984ffffff,5594,5594,5594.0
87662395cffffff,3113,3113,3113.0
87662102effffff,1046,1046,1046.0
876621d51ffffff,447,447,447.0
8766218c2ffffff,690,577,633.5
876751a76ffffff,1122,1122,1122.0
8767432a1ffffff,848,798,823.0
87674ed9effffff,866,866,866.0
876743400ffffff,146,146,146.0
876743c2affffff,284,284,284.0
876d740ceffffff,315,315,315.0
876d740cdffffff,663,426,544.5
876d74102ffffff,971,971,971.0
876d74044ffffff,955,955,955.0
876d74005ffffff,1475,1475,1475.0
876d75990ffffff,925,925,925.0
876d75b14ffffff,1449,1449,1449.0
876d6079cffffff,59,55,57.0
876d607a9ffffff,66,66,66.0
876d60784ffffff,103,77,90.0
876d66769ffffff,225,225,225.0
876d6638affffff,93,93,93.0
874524c09ffffff,680,680,680.0
874524c52ffffff,1216,1216,1216.0
876d66a25ffffff,444,318,381.0
876d66ba9ffffff,821,821,821.0
876d66bacffffff,772,772,772.0
876d66b1effffff,950,950,950.0
876d6ed06ffffff,109,60,84.5
876d6eb83ffffff,317,317,317.0
876d6e81affffff,614,614,614.0
876d6c492ffffff,141,141,141.0
876d6c496ffffff,98,98,98.0
876d6c4a2ffffff,477,477,477.0
876d612d0ffffff,196,196,196.0
876d61408ffffff,77,77,77.0
876d63933ffffff,58,58,58.0
876d63973ffffff,226,133,179.5
876d615b4ffffff,377,377,377.0
876d615b5ffffff,488,488,488.0
876d6170affffff,217,217,217.0
876d61291ffffff,290,290,290.0
876d61104ffffff,603,603,603.0
876d6110dffffff,317,317,317.0
876d6112effffff,580,580,580.0
876d61165ffffff,544,544,544.0
876d6184bffffff,790,786,788.0
876d6c029ffffff,135,97,116.0
876d6c1a9ffffff,89,89,89.0
876d6c153ffffff,118,118,118.0
876d6c140ffffff,98,98,98.0
876d6c8dcffffff,222,222,222.0
876d6c268ffffff,126,126,126.0
876d6c26cffffff,165,165,165.0
876d6dc80ffffff,166,166,166.0
876d6c365ffffff,124,124,124.0
876d6dc01ffffff,325,325,325.0
876d6dd80ffffff,188,188,188.0
876d6ca82ffffff,209,209,209.0
876d6cad5ffffff,205,205,205.0
876d6cac6ffffff,236,236,236.0
876d6cac5ffffff,111,111,111.0
876d6caf4ffffff,111,111,111.0
876d6cb8bffffff,111,111,111.0
876d6cb88ffffff,293,293,293.0
876d6c8ebffffff,408,336,370.3333333333333
876d6cbb2ffffff,457,457,457.0
876793686ffffff,370,370,370.0
876d6cc03ffffff,617,617,617.0
876d6cc04ffffff,329,287,308.0
876d6cc2cffffff,208,208,208.0
876d6cd81ffffff,550,550,550.0
876d61a58ffffff,323,323,323.0
876d6cd18ffffff,262,262,262.0
876d6cd2affffff,422,422,422.0
876d6cd04ffffff,444,394,419.0
876d6cc43ffffff,184,136,157.0
876d6cc29ffffff,208,208,208.0
876d6c8f2ffffff,306,243,268.6666666666667
876d6c882ffffff,392,392,392.0
876d6c81affffff,497,307,412.3333333333333
876d6c81bffffff,518,488,503.0
8767926c8ffffff,111,111,111.0
876d6c9b6ffffff,550,550,550.0
876d6c984ffffff,627,623,625.0
8767926e9ffffff,576,576,576.0
876d61a05ffffff,510,496,503.0
876d61a6bffffff,445,445,445.0
876d61b04ffffff,1003,1003,1003.0
8767924ceffffff,472,472,472.0
876792785ffffff,977,977,977.0
876d6c8eeffffff,397,297,347.0
876d6c850ffffff,428,428,428.0
876d6c958ffffff,616,616,616.0
8767934deffffff,330,330,330.0
876793182ffffff,252,252,252.0
8767922e6ffffff,355,355,355.0
87679235effffff,218,218,218.0
876792301ffffff,348,348,348.0
876d600c6ffffff,178,155,166.5
876d6032affffff,199,174,186.5
876d60a89ffffff,200,200,200.0
876d60a55ffffff,477,477,477.0
876d608dbffffff,96,96,96.0
876d60128ffffff,250,250,250.0
876d608deffffff,244,174,209.0
876d608c0ffffff,446,446,446.0
876d608e3ffffff,485,354,419.5
876d608f6ffffff,358,358,358.0
876d60b9bffffff,198,198,198.0
876d60a31ffffff,487,487,487.0
876d60b1bffffff,513,513,513.0
876d60b11ffffff,634,545,589.5
876d60b04ffffff,365,365,365.0
876d60b2dffffff,677,677,677.0
876d6086bffffff,734,734,734.0
876d60872ffffff,1124,815,969.5
876d6086dffffff,1138,1138,1138.0
876d65489ffffff,842,718,780.0
876d654d0ffffff,575,575,575.0
876d65490ffffff,1535,1535,1535.0
876d65494ffffff,1655,1655,1655.0
876d654a0ffffff,890,785,837.5
876d61c34ffffff,697,568,632.5
876d61d01ffffff,479,479,479.0
876d61d59ffffff,562,562,562.0
876d61d50ffffff,593,568,580.5
876d61d74ffffff,864,864,864.0
876d656d0ffffff,998,998,998.0
876d6561affffff,987,987,987.0
876d656e5ffffff,639,639,639.0
876d61803ffffff,947,947,947.0
876d61946ffffff,828,828,828.0
876d61966ffffff,903,903,903.0
876d657a4ffffff,1308,1308,1308.0
876d65754ffffff,940,940,940.0
876d6574cffffff,1423,1411,1417.0
876d652aaffffff,1538,1538,1538.0
876d653a6ffffff,1198,1198,1198.0
876d6096effffff,1173,1173,1173.0
876d65592ffffff,952,952,952.0
876d6558affffff,890,890,890.0
876d64246ffffff,719,719,719.0
876d6420affffff,935,935,935.0
876d64276ffffff,1085,778,931.5
876d6430effffff,1479,1182,1330.5
876d65518ffffff,648,648,648.0
876d65523ffffff,1139,1139,1139.0
876d6555dffffff,1159,1159,1159.0
876d6554effffff,989,989,989.0
876d65543ffffff,1219,1219,1219.0
876d650b5ffffff,1065,1065,1065.0
876d65193ffffff,1108,1018,1063.0
876d64348ffffff,992,988,990.0
876d65ca2ffffff,1037,997,1017.0
876d65ca0ffffff,1087,1045,1066.0
876d65c5effffff,983,983,983.0
876d65ce5ffffff,965,965,965.0
876d65d49ffffff,1103,1103,1103.0
876d658e3ffffff,434,434,434.0
876d6588cffffff,1008,1008,1008.0
876d65d9affffff,1775,1775,1775.0
876d65c35ffffff,655,655,655.0
876d65d11ffffff,1032,1032,1032.0
876d65d03ffffff,762,762,762.0
876d64a53ffffff,833,833,833.0
874534945ffffff,1793,1793,1793.0
876d65d5effffff,705,705,705.0
874534933ffffff,850,850,850.0
874534826ffffff,798,798,798.0
8745349b6ffffff,973,973,973.0
8745349b0ffffff,817,817,817.0
876d61968ffffff,635,635,635.0
87679259cffffff,477,477,477.0
876792474ffffff,456,456,456.0
876d65252ffffff,1152,1152,1152.0
876d65268ffffff,940,940,940.0
876792461ffffff,408,408,408.0
8767920e5ffffff,589,589,589.0
876792565ffffff,522,522,522.0
876792180ffffff,441,441,441.0
876d65353ffffff,740,740,740.0
876792c81ffffff,350,350,350.0
876d65a88ffffff,995,995,995.0
876792ce4ffffff,616,616,616.0
876792c1cffffff,735,735,735.0
876792d53ffffff,655,618,636.5
8767966ddffffff,372,372,372.0
8767928cbffffff,588,588,588.0
876792a62ffffff,213,213,213.0
876792840ffffff,446,446,446.0
8767904f0ffffff,152,152,152.0
876d65ba4ffffff,1689,1689,1689.0
876d65b26ffffff,688,688,688.0
876796684ffffff,428,428,428.0
876796785ffffff,590,590,590.0
8767964c8ffffff,622,622,622.0
876796732ffffff,390,390,390.0
87679672affffff,689,689,689.0
87679608dffffff,1245,1245,1245.0
874534d0bffffff,335,335,335.0
876d74830ffffff,545,525,535.0
876796c62ffffff,493,493,493.0
876796284ffffff,222,222,222.0
876796392ffffff,248,198,223.0
8767960e2ffffff,649,649,649.0
87679630bffffff,463,463,463.0
87679601dffffff,1183,1177,1180.0
876796158ffffff,485,485,485.0
87679615dffffff,461,305,383.0
876796a9dffffff,335,335,335.0
876796a18ffffff,417,417,417.0
876796a34ffffff,809,809,809.0
87679684affffff,495,495,495.0
876796b0effffff,428,428,428.0
876d7488bffffff,815,815,815.0
876d748a9ffffff,537,537,537.0
876d74813ffffff,593,593,593.0
876d748e5ffffff,781,740,760.5
876d74833ffffff,787,787,787.0
876d749a3ffffff,592,592,592.0
876d74805ffffff,872,872,872.0
876d74823ffffff,839,839,839.0
8745259a4ffffff,785,785,785.0
876d7492cffffff,2418,2418,2418.0
874524ba2ffffff,1272,995,1133.5
874524bb3ffffff,844,844,844.0
8745248dbffffff,758,758,758.0
8745240a0ffffff,1885,1885,1885.0
876d6691cffffff,1695,1695,1695.0
874522936ffffff,2282,2282,2282.0
874521a32ffffff,412,412,412.0
874523a59ffffff,446,446,446.0
8745342e0ffffff,1502,1502,1502.0
8745342f2ffffff,602,602,602.0
87453686bffffff,850,850,850.0
874536b36ffffff,650,650,650.0
874536d75ffffff,235,235,235.0
874536526ffffff,195,195,195.0
874530910ffffff,1025,1025,1025.0
8767930a9ffffff,212,212,212.0
876793a14ffffff,55,55,55.0
876783530ffffff,50,50,50.0
876794622ffffff,198,198,198.0
8767800b2ffffff,343,49,206.0
87679442dffffff,245,245,245.0
876794d80ffffff,460,460,460.0
876794d6bffffff,136,136,136.0
8767948b4ffffff,77,77,77.0
8767b2253ffffff,45,45,45.0
87452eb40ffffff,410,410,410.0
87452ea5dffffff,210,210,210.0
87450586bffffff,17,6,11.5
87458ecd1ffffff,562,562,562.0
87459dc86ffffff,264,264,264.0
876746196ffffff,95,70,80.33333333333333
876746186ffffff,61,57,59.0
876746ceaffffff,372,296,334.0
8745b2518ffffff,631,631,631.0
8767366a1ffffff,557,557,557.0
87673629effffff,862,862,862.0
876730410ffffff,550,550,550.0
8767229adffffff,324,324,324.0
8767267b6ffffff,1271,1271,1271.0
8767267b4ffffff,1057,1057,1057.0
87672642cffffff,319,319,319.0
8767263acffffff,928,928,928.0
87672615dffffff,239,239,239.0
874c8a4c5ffffff,302,302,302.0
874592294ffffff,218,218,218.0
87459e934ffffff,179,179,179.0
87459ec06ffffff,34,34,34.0
874592434ffffff,518,518,518.0
874c9e71dffffff,1214,1214,1214.0
874c83601ffffff,9,9,9.0
876720c63ffffff,451,451,451.0
8767208a2ffffff,439,439,439.0
87672080effffff,673,673,673.0
876725543ffffff,1705,1705,1705.0
876725121ffffff,746,746,746.0
