h3,road_complexity
8844c234a5fffff,2
8844c22669fffff,1
8844c235e7fffff,8
8844c22731fffff,3
8844c22283fffff,9
8844c22019fffff,2
8844c22011fffff,11
8844c220e3fffff,4
8844c2209bfffff,24
8844c2208dfffff,8
8844c3c8dbfffff,1
8844c3c8a9fffff,4
8844c3cd6dfffff,1
8844c3c8abfffff,1
8844c3c99bfffff,3
8844c3c9cdfffff,1
8844c226c3fffff,1
8844c3c9bbfffff,4
8844c3534bfffff,5
8844c35305fffff,1
8844c35203fffff,1
8844c35299fffff,3
8844c35291fffff,7
8844c35049fffff,3
8844c35339fffff,1
8844c35333fffff,2
8844c3501dfffff,2
8844c351e3fffff,2
8844c351e7fffff,5
8844c22411fffff,1
8844c224c1fffff,1
8844c224e3fffff,2
8844c225d9fffff,2
8844c225c1fffff,1
8844c2250dfffff,7
8844c22513fffff,1
8844c2253bfffff,16
8844c225bdfffff,1
8844c22ea9fffff,1
8844c35a0bfffff,1
8844c35ad1fffff,5
8844c35b43fffff,3
8844c35b27fffff,1
8844c35865fffff,11
8844c3586bfffff,5
8844c35829fffff,2
8844c35953fffff,8
8844c22c97fffff,3
8844c21519fffff,1
8844c21439fffff,1
8844c215d9fffff,1
8844c215d3fffff,3
8844c215e3fffff,2
8844c21565fffff,1
8844c20251fffff,3
8844c2020bfffff,1
8844c202cbfffff,2
8844c2028dfffff,2
8844c2004bfffff,3
8844c202a5fffff,1
8844c215b1fffff,1
8844c2075bfffff,1
8844c20603fffff,1
8844c206edfffff,5
8844c206e1fffff,1
8844c20625fffff,1
8844c20087fffff,1
8844c20501fffff,11
8844c20015fffff,1
8844c20025fffff,4
8844c20117fffff,7
8844c218d7fffff,12
8844c21895fffff,4
8844c20169fffff,33
8844c20167fffff,5
8844c20a5bfffff,1
8844c20a3bfffff,2
8844c20a33fffff,4
8844c201d9fffff,6
8844c20191fffff,1
8844c20e45fffff,11
8844c20f45fffff,3
8844c20ad3fffff,1
8844c20a9dfffff,4
8844c20ae1fffff,3
8844c20857fffff,1
8844c208dbfffff,4
8844c20897fffff,8
8844c204cdfffff,2
8844c204c3fffff,12
8844c204c5fffff,1
8844c20491fffff,1
8844c2042dfffff,2
8844c23b0dfffff,15
8844c23a81fffff,1
8844c23aabfffff,3
8844c23a2dfffff,3
8844c23869fffff,8
8844c23b27fffff,1
8844c23855fffff,1
8844c23829fffff,12
8844c23817fffff,9
8844c20c03fffff,2
8844c20dc3fffff,1
8844c20dd5fffff,5
8844c20d55fffff,2
8844c20de9fffff,3
8844c20de7fffff,10
8844c272c9fffff,1
8844c2728bfffff,7
8844c272d7fffff,1
8844c27287fffff,1
8844c20cbdfffff,20
8844c23945fffff,18
8844c20cbbfffff,3
8844c23925fffff,56
8844c2763bfffff,13
8844c27631fffff,20
8844c20dbbfffff,4
8844c27747fffff,40
8844c27701fffff,11
8844c27443fffff,53
8844c27721fffff,1
8844c20b53fffff,2
8844c254bbfffff,2
8844c24663fffff,12
8844c2475bfffff,6
8844c24751fffff,1
8844c20927fffff,3
8844c24639fffff,9
8844c24621fffff,39
8844c246b1fffff,2
8844c242dbfffff,1
8844c2413bfffff,3
8844c24537fffff,4
8844c24e69fffff,1
8844c24f49fffff,1
8844c24e8dfffff,2
8844c24c59fffff,1
8844c24eadfffff,6
8844c2723dfffff,4
8844c27049fffff,1
8844c27065fffff,2
8844c2449bfffff,1
8844c27139fffff,2
8844c27131fffff,1
8844c2703dfffff,1
8844c271d3fffff,1
8844c26251fffff,3
8844c27adbfffff,3
8844c27185fffff,5
8844c27ae7fffff,2
8844c2785bfffff,2
8844c2635dfffff,7
8844c27899fffff,2
8844c245d7fffff,8
8844c24e9bfffff,7
8844c27b65fffff,16
8844c27a0dfffff,2
8844c27849fffff,1
8844c2786bfffff,1
8844c24c31fffff,14
8844c24d8bfffff,2
8844c24ca9fffff,1
8844c27853fffff,7
8844c27861fffff,1
8844c27823fffff,1
8844c278b5fffff,4
8844c27927fffff,2
8844d1b6d3fffff,3
8844c26b41fffff,3
8844c23ab7fffff,16
8844c238c7fffff,38
8844c22c41fffff,8
8844c22f21fffff,14
8844c22c55fffff,8
8844c22d1bfffff,2
8844c22f25fffff,33
8844dc9247fffff,2
8844c22d33fffff,9
8844dc9217fffff,2
8844c22d87fffff,4
8844c22d93fffff,7
8844dc966bfffff,6
8844dc9627fffff,1
8844c22da7fffff,8
8844dc9755fffff,1
8844dc908bfffff,2
8844dc9269fffff,3
8844dc926dfffff,7
8844dc9263fffff,9
8844dc9357fffff,11
8844dc9369fffff,4
8844dc936dfffff,1
8844dc9309fffff,1
8844dc931dfffff,1
8844dc9065fffff,5
8844dc9101fffff,10
8844c264cbfffff,25
8844c264abfffff,14
8844c265dbfffff,32
8844c26599fffff,12
8844c26591fffff,20
8844dc9105fffff,2
8844dc9a09fffff,1
8844dc9027fffff,1
8844dc9119fffff,1
8844dc90b5fffff,1
8844dc90b1fffff,1
8844dc9133fffff,4
8844dc9ad7fffff,8
8844dc9a23fffff,1
8844dc91adfffff,1
8844dc8349fffff,1
8844dc8365fffff,2
8844dc98c9fffff,1
8844c26211fffff,2
8844c262c7fffff,32
8844c2605dfffff,2
8844c262b1fffff,5
8844c262a5fffff,16
8844c260c9fffff,5
8844c2608dfffff,5
8844c260ebfffff,3
8844c2606dfffff,1
8844c26147fffff,1
8844c261d5fffff,3
8844c26727fffff,17
8844c2673dfffff,17
8844c260a3fffff,11
8844c26c6dfffff,45
8844c26a55fffff,2
8844c26a45fffff,1
8844c26a67fffff,5
8844c26b59fffff,1
8844c26a3dfffff,22
8844c26b1bfffff,7
8844c26aedfffff,6
8844c26b43fffff,11
8844c26949fffff,4
8844c2690bfffff,1
8844d1a6d1fffff,5
8844d1a6d5fffff,8
8844d1a68bfffff,31
8844c269adfffff,7
8844dcd329fffff,1
8844c26e81fffff,6
8844c26ea9fffff,66
8844c26e93fffff,1
8844c26eb1fffff,4
8844c26c55fffff,4
8844c26cc5fffff,14
8844c26d19fffff,11
8844c26dc3fffff,7
8844c26c87fffff,20
8844c26d81fffff,3
8844c26d83fffff,3
8844dcd641fffff,12
8844c26db9fffff,4
8844dc9b3bfffff,3
8844dc9b37fffff,6
8844dc9957fffff,1
8844dc9907fffff,1
8844dc9933fffff,4
8844dc99adfffff,10
8844dc996dfffff,6
8844dcd6c9fffff,7
8844dcd647fffff,10
8844dcd60dfffff,28
8844dcd661fffff,6
8844dcd681fffff,1
8844dcd6a9fffff,5
8844dcd453fffff,2
8844dcd6a3fffff,2
8844c26d39fffff,13
8844c26dedfffff,36
8844c26de5fffff,47
8844dcd211fffff,6
8844dcd2e9fffff,4
8844c26dabfffff,9
8844dcd76bfffff,5
8844dcd061fffff,11
8844dcd119fffff,8
8844dcd719fffff,2
8844dcd717fffff,2
8844dcd0bbfffff,7
8844dcd56bfffff,11
8844dcd447fffff,2
8844dcd551fffff,6
8844dcd42bfffff,1
8844dcd507fffff,3
8844dcd1dbfffff,1
8844dcc263fffff,2
8844dcc219fffff,1
8844dcc209fffff,6
8844dcc2c1fffff,3
8844d580a7fffff,1
8844d585a1fffff,11
8844d58eebfffff,7
8844d58ea3fffff,38
8844d58e65fffff,1
8844d58e2bfffff,1
8844d58f13fffff,2
8844d58f01fffff,1
8844d58f07fffff,5
8844d58f67fffff,2
8844d58c6bfffff,19
8844d58c61fffff,3
8844d58d39fffff,59
8844d58819fffff,4
8844d588d5fffff,64
8844d588e7fffff,3
8844d589c1fffff,26
8844d588a5fffff,76
8844d5899bfffff,46
8844d5124dfffff,9
8844d51255fffff,2
8844d51203fffff,38
8844d58e93fffff,1
8844d58eb3fffff,23
8844d58ccdfffff,11
8844d58cd3fffff,2
8844d5bb15fffff,5
8844d5bb13fffff,17
8844d5b929fffff,1
8844d58ce1fffff,32
8844d58debfffff,6
8844d5160dfffff,1
8844d51661fffff,10
8844d5b93bfffff,1
8844d5b995fffff,15
8844d5b9bdfffff,3
8844d5b9bbfffff,6
8844d5b9b7fffff,2
8844d5b9abfffff,3
8844d5169dfffff,45
8844d516bbfffff,1
8844d5143dfffff,10
8844d51439fffff,11
8844d51431fffff,2
8844d514ebfffff,3
8844d51433fffff,9
8844d51291fffff,5
8844d51055fffff,20
8844d510d1fffff,14
8844d51701fffff,8
8844d510a9fffff,6
8844d5155dfffff,2
8844d51509fffff,26
8844d5151dfffff,3
8844d51561fffff,8
8844d515edfffff,1
8844d51581fffff,17
8844d515abfffff,27
8844d515a1fffff,27
8844d502cdfffff,5
8844d502d1fffff,6
8844d50241fffff,19
8844d50243fffff,3
8844d511b3fffff,1
8844d50359fffff,14
8844d5035dfffff,49
8844c00593fffff,2
8844c03ae9fffff,1
8844c03ab3fffff,1
8844c038c9fffff,23
8844c0212dfffff,6
8844c021adfffff,4
8844c39757fffff,12
8844c3941dfffff,2
8844c39419fffff,2
8844d5b597fffff,12
8844d5b5b1fffff,12
8844d5a291fffff,30
8844d5a293fffff,78
8844d5a769fffff,123
8844d5a2b9fffff,6
8844d5a2b3fffff,1
8844d5a62bfffff,11
8844d5a707fffff,116
8844d5a733fffff,35
8844d5a457fffff,6
8844d5a407fffff,21
8844d5a43dfffff,1
8844d5a433fffff,1
8844c22325fffff,40
8844c22069fffff,19
8844c22331fffff,22
8844c2215dfffff,27
8844c22169fffff,114
8844c2216dfffff,48
8844c22161fffff,12
8844c22167fffff,1
8844c22a59fffff,35
8844c22a4bfffff,3
8844c22a57fffff,6
8844c22a69fffff,24
8844c22b13fffff,165
8844c221a9fffff,31
8844c221adfffff,20
8844c22ad1fffff,6
8844c221b1fffff,85
8844c22e61fffff,9
8844c221b5fffff,42
8844c22a9dfffff,6
8844c22a85fffff,21
8844c22ae7fffff,50
8844c22aa9fffff,80
8844c22a35fffff,19
8844c22ab9fffff,39
8844c22abbfffff,1
8844c2281bfffff,412
8844c228cdfffff,461
8844c22f2dfffff,56
8844c228c7fffff,21
8844c276d7fffff,33
8844c22b6bfffff,35
8844c22b65fffff,61
8844c274dbfffff,97
8844c22949fffff,45
8844c27489fffff,44
8844c2741dfffff,10
8844c27553fffff,8
8844c27507fffff,1
8844c275cdfffff,5
8844c275e7fffff,35
8844c275d3fffff,91
8844c26669fffff,68
8844c275a1fffff,27
8844c2292bfffff,125
8844c266cbfffff,7
8844c26607fffff,135
8844c2663dfffff,30
8844c2670dfffff,18
8844c26713fffff,37
8844c26451fffff,24
8844c26685fffff,12
8844c2641bfffff,3
8844c264cdfffff,5
8844c26443fffff,20
8844c261a3fffff,3
8844c26f07fffff,51
8844c2688bfffff,29
8844c268a1fffff,5
8844c268bbfffff,26
8844c2699bfffff,10
8844d5c61bfffff,927
8844d58915fffff,26
8844d5c6d5fffff,41
8844d5c6c5fffff,382
8844d5c68bfffff,10
8844d5888bfffff,20
8844d588b9fffff,17
8844d51059fffff,14
8844d51237fffff,16
8844d51041fffff,20
8844d5c699fffff,29
8844d5130dfffff,123
8844d51365fffff,292
8844d51305fffff,136
8844d51339fffff,77
8844d51065fffff,28
8844d51321fffff,253
8844d51335fffff,109
8844d51151fffff,346
8844d5116dfffff,39
8844d51033fffff,39
8844d51037fffff,56
8844d5111dfffff,548
8844d510a5fffff,5
8844d511e7fffff,27
8844d51a99fffff,10
8844d50019fffff,5
8844d5001dfffff,40
8844d50011fffff,12
8844d5000dfffff,6
8844d5002bfffff,11
8844d5c443fffff,33
8844d5c455fffff,4
8844d5c543fffff,77
8844d5c425fffff,51
8844d5c427fffff,78
8844d5c563fffff,474
8844d5c561fffff,220
8844d5c501fffff,115
8844d5cec9fffff,581
8844d5cc6bfffff,2
8844d5cc21fffff,2
8844d5cdd9fffff,3
8844d5cd8bfffff,2
8844d55235fffff,10
8844d5504bfffff,4
8844d51a83fffff,70
8844d51b3dfffff,4
8844d5ccb3fffff,9
8844d51989fffff,7
8844d51903fffff,46
8844d556d3fffff,2
8844d50157fffff,18
8844d50117fffff,3
8844d5012bfffff,1
8844d50a6dfffff,3
8844d519a7fffff,13
8844d55693fffff,19
8844d50b07fffff,58
8844d50b27fffff,10
8844d5cca3fffff,11
8844d5560bfffff,3
8844d5563bfffff,2
8844d55403fffff,21
8844d5573dfffff,1
8844d5572dfffff,6
8844d550d5fffff,30
8844d5556bfffff,1
8844d5550dfffff,38
8844d55539fffff,13
8844d54213fffff,112
8844d55411fffff,5
8844d54057fffff,5
8844d54063fffff,22
8844d5402bfffff,35
8844d54023fffff,29
8844d54035fffff,5
8844d540abfffff,4
8844d54817fffff,3
8844d54825fffff,1
8844d54933fffff,2
8844d08469fffff,12
8844d5aa0dfffff,4
8844d5aa07fffff,9
8844d5aa39fffff,9
8844d5aa27fffff,5
8844d5aa23fffff,1
8844d5a85dfffff,10
8844d51497fffff,7
8844d514a5fffff,13
8844d5159dfffff,21
8844d5a963fffff,4
8844d5a903fffff,5
8844d5a915fffff,15
8844d5a9edfffff,1
8844d50657fffff,2
8844d50615fffff,1
8844d5a8e1fffff,3
8844d5a881fffff,1
8844d5a885fffff,2
8844d5a887fffff,8
8844d5a8a5fffff,3
8844d5a989fffff,6
8844d53247fffff,1
8844d53265fffff,3
8844d506ddfffff,4
8844d50451fffff,2
8844d5334bfffff,2
8844d5336bfffff,12
8844d53301fffff,1
8844d506b3fffff,7
8844d51595fffff,22
8844d51597fffff,1
8844d50751fffff,8
8844d50299fffff,1
8844d50701fffff,10
8844d5072dfffff,46
8844d50605fffff,1
8844d50621fffff,3
8844d50727fffff,1
8844d5009bfffff,1
8844d50737fffff,10
8844d50e4bfffff,16
8844d50429fffff,15
8844d505ddfffff,8
8844d50427fffff,6
8844d50503fffff,4
8844d505c1fffff,6
8844d505e5fffff,7
8844d505dbfffff,2
8844d5059bfffff,3
8844d50525fffff,1
8844d50e3dfffff,7
8844d53b6bfffff,3
8844d50eb1fffff,7
8844d50eb7fffff,5
8844d50cd9fffff,1
8844d50cdbfffff,3
8844d50c13fffff,3
8844d50cc9fffff,10
8844d50cebfffff,3
8844d532c9fffff,2
8844d53059fffff,3
8844d53295fffff,2
8844d53149fffff,1
8844d53103fffff,4
8844d531c9fffff,5
8844d531c3fffff,2
8844d53137fffff,2
8844d531abfffff,1
8844d53ad7fffff,2
8844d53a8bfffff,3
8844d5354bfffff,4
8844d530b5fffff,4
8844d522c9fffff,1
8844d5224dfffff,1
8844d531a3fffff,3
8844d52365fffff,1
8844d53a11fffff,1
8844d53b53fffff,9
8844d53a33fffff,1
8844d53a37fffff,1
8844d5380dfffff,1
8844d50c9dfffff,1
8844d539cdfffff,1
8844d53911fffff,1
8844d53935fffff,4
8844d576c1fffff,1
8844d538c5fffff,4
8844d5383bfffff,1
8844d52145fffff,1
8844d52a45fffff,5
8844d52a51fffff,1
8844d5769bfffff,2
8844d52b6bfffff,12
8844d52b67fffff,1
8844d52b65fffff,1
8844d52b2dfffff,6
8844d50135fffff,1
8844d501a1fffff,11
8844d50abdfffff,1
8844d50f41fffff,1
8844d50863fffff,1
8844d50957fffff,2
8844d509b9fffff,1
8844d50f37fffff,1
8844d57263fffff,11
8844d57267fffff,3
8844d57221fffff,5
8844d57049fffff,6
8844d5700dfffff,12
8844d54707fffff,21
8844d54505fffff,3
8844d54589fffff,17
8844d57341fffff,2
8844d57323fffff,21
8844d544b7fffff,4
8844d57143fffff,17
8844d57123fffff,2
8844d5459dfffff,3
8844d57a41fffff,3
8844d545e3fffff,1
8844d545a1fffff,1
8844d57b33fffff,2
8844d57635fffff,1
8844d57757fffff,1
8844d5745bfffff,1
8844d576a5fffff,2
8844d5741dfffff,1
8844d576a1fffff,1
8844d57401fffff,3
8844d57425fffff,13
8844d574a3fffff,2
8844d574b5fffff,5
8844d562b1fffff,1
8844d571d5fffff,1
8844d5622dfffff,1
8844d578bdfffff,2
8844d578a5fffff,1
8844d5604bfffff,6
8844d56155fffff,2
8844d5608dfffff,13
8844d561c3fffff,3
8844d56169fffff,2
8844d56147fffff,2
8844d56a43fffff,11
8844d56a0bfffff,2
8844d56a03fffff,5
8844d56a07fffff,3
8844d561e7fffff,1
8844d535a1fffff,2
8844d52283fffff,1
8844d522abfffff,4
8844d522b7fffff,1
8844d52717fffff,1
8844d520e3fffff,1
8844d520b1fffff,1
8844d52427fffff,1
8844d5252bfffff,5
8844d52e9bfffff,1
8844d52525fffff,2
8844d52ed5fffff,1
8844d52ccdfffff,2
8844d52a95fffff,2
8844d52f47fffff,3
8844d5295bfffff,10
8844d5294bfffff,3
8844d52941fffff,9
8844d52f23fffff,1
8844d52d3bfffff,2
8844d528a1fffff,6
8844d19223fffff,1
8844d19055fffff,3
8844d525b3fffff,3
8844c25b5dfffff,1
8844c25b53fffff,2
8844c25a03fffff,1
8844c25a31fffff,2
8844c25a3dfffff,1
8844c25ae5fffff,2
8844c2586bfffff,3
8844d52eb1fffff,1
8844d52ce7fffff,1
8844c2591dfffff,6
8844d19653fffff,3
8844c25925fffff,8
8844c259cdfffff,1
8844c24a6dfffff,5
8844c2593bfffff,1
8844d52debfffff,1
8844d52d93fffff,1
8844d19283fffff,1
8844d1975dfffff,2
8844d19629fffff,1
8844d19735fffff,1
8844d190c7fffff,1
8844d1909bfffff,1
8844d19451fffff,6
8844d19555fffff,3
8844d194ebfffff,2
8844d19581fffff,5
8844d1953dfffff,3
8844d1828dfffff,10
8844d18285fffff,2
8844d5293dfffff,3
8844d56653fffff,2
8844d52927fffff,3
8844d566c9fffff,1
8844d56617fffff,2
8844d56633fffff,3
8844d566e1fffff,6
8844d5645dfffff,1
8844d566adfffff,6
8844d5641bfffff,1
8844d5673dfffff,1
8844d5640dfffff,1
8844d5655bfffff,1
8844d56697fffff,3
8844d566bbfffff,2
8844d1902dfffff,1
8844d19155fffff,1
8844d564b9fffff,3
8844d565c1fffff,2
8844d56533fffff,2
8844d19a09fffff,3
8844d19a29fffff,43
8844d19a23fffff,17
8844d560abfffff,4
8844d56e59fffff,9
8844d56e17fffff,2
8844d56e33fffff,2
8844d56c59fffff,14
8844d56c43fffff,3
8844d56c4dfffff,8
8844d56ab3fffff,4
8844d56aa7fffff,13
8844d56f29fffff,1
8844d56d47fffff,3
8844d56c2bfffff,3
8844d56c03fffff,1
8844d56cd5fffff,3
8844d56ca7fffff,1
8844d1d2cdfffff,1
8844d191a3fffff,1
8844d19abbfffff,1
8844d19a15fffff,124
8844d19a17fffff,3
8844d19a37fffff,1
8844d19a27fffff,2
8844d1986dfffff,5
8844d19825fffff,1
8844d19aa1fffff,2
8844d199c9fffff,2
8844d18143fffff,2
8844d18029fffff,1
8844d181cdfffff,1
8844d19895fffff,2
8844d1999dfffff,1
8844d19997fffff,2
8844d1812bfffff,3
8844d19901fffff,1
8844d1d6cbfffff,1
8844d1d753fffff,9
8844d1d62dfffff,1
8844d1d713fffff,2
8844d1d0dbfffff,1
8844d1d455fffff,1
8844d18b09fffff,1
8844d18b1bfffff,2
8844d1886bfffff,2
8844d18b23fffff,1
8844d1d4a9fffff,1
8844d54f03fffff,23
8844d54cebfffff,29
8844d54ce1fffff,20
8844d54de3fffff,121
8844d54de7fffff,21
8844d0b2d1fffff,1
8844d0b745fffff,2
8844d548a3fffff,1
8844d54989fffff,9
8844d54987fffff,19
8844d0b26bfffff,1
8844d0b319fffff,20
8844d086d3fffff,7
8844d0b36bfffff,38
8844d084ddfffff,8
8844d0b367fffff,15
8844d0b321fffff,6
8844d0b149fffff,14
8844d0848bfffff,4
8844d0b2a3fffff,14
8844d0b765fffff,15
8844d0b163fffff,5
8844d0ba51fffff,1
8844d0b6c5fffff,2
8844d0b6ebfffff,4
8844d0b6dbfffff,6
8844d579a3fffff,4
8844d56b6dfffff,10
8844d0b601fffff,13
8844d0b63bfffff,10
8844d0b633fffff,1
8844d0b459fffff,3
8844d0b559fffff,10
8844d0b6adfffff,1
8844d0b6a7fffff,6
8844d0b413fffff,7
8844d0b4c5fffff,1
8844d0b5c5fffff,1
8844d56b1bfffff,1
8844d56b29fffff,1
8844d5680dfffff,2
8844d5682bfffff,1
8844d0b4a1fffff,6
8844d0b4b1fffff,1
8844d0b5d3fffff,9
8844d56935fffff,6
8844d0a6c9fffff,2
8844d0a66bfffff,3
8844d0b0bbfffff,1
8844d0a05dfffff,1
8844d0a063fffff,1
8844d0a029fffff,2
8844d0a297fffff,1
8844d0a287fffff,1
8844d0a723fffff,1
8844d0a09dfffff,1
8844d0a549fffff,1
8844d0a0c5fffff,9
8844d0a11dfffff,1
8844d0a0b1fffff,6
8844d0a1a1fffff,2
8844d08515fffff,3
8844d08517fffff,15
8844d085e5fffff,11
8844d08edbfffff,6
8844d0ba6bfffff,4
8844d0bb4dfffff,10
8844d0ba55fffff,1
8844d0ba0dfffff,6
8844d01607fffff,47
8844d01451fffff,5
8844d01441fffff,61
8844d0a167fffff,1
8844d0b9a7fffff,1
8844d01499fffff,6
8844d0a803fffff,2
8844d0a907fffff,2
8844d0a8edfffff,1
8844d0a9c3fffff,7
8844d0a98dfffff,2
8844d0a9a5fffff,12
8844d0141dfffff,5
8844d01401fffff,5
8844d014cdfffff,5
8844d0a96dfffff,7
8844d014b3fffff,1
8844d014b5fffff,4
8844d01595fffff,1
8844d01581fffff,4
8844d015e7fffff,1
8844d00013fffff,20
8844d000c5fffff,31
8844d00085fffff,42
8844d00617fffff,1
8844d00713fffff,1
8844d00705fffff,2
8844d00733fffff,5
8844d000bdfffff,52
8844d0054dfffff,5
8844d00e5bfffff,11
8844d00553fffff,6
8844d00435fffff,2
8844d005c9fffff,4
8844d00505fffff,12
8844d00539fffff,3
8844d56987fffff,2
8844d568a7fffff,1
8844d1d341fffff,6
8844d0a6e9fffff,1
8844d0a6adfffff,3
8844d0a41dfffff,7
8844d1d21bfffff,7
8844d1d0c3fffff,5
8844d1d03bfffff,1
8844d1d1c9fffff,3
8844d1d1d5fffff,4
8844d1d157fffff,4
8844d1da59fffff,1
8844d0a43dfffff,4
8844d0a433fffff,1
8844d0ae9bfffff,1
8844d0ae5bfffff,1
8844d0ae87fffff,2
8844d0aee3fffff,1
8844d0ac53fffff,3
8844d0ac2bfffff,3
8844d1db1dfffff,2
8844d1db15fffff,2
8844d1db03fffff,3
8844d1d819fffff,12
8844d1d809fffff,6
8844d1d86bfffff,2
8844d1d805fffff,12
8844d1d821fffff,3
8844d1d953fffff,6
8844d1d94bfffff,7
8844d1d923fffff,1
8844d03603fffff,2
8844d1d193fffff,1
8844d1d1bdfffff,1
8844d1da9dfffff,35
8844d1dab5fffff,4
8844d1c36dfffff,5
8844d1c225fffff,6
8844d1c305fffff,3
8844d1d899fffff,55
8844d1c325fffff,4
8844d1c147fffff,4
8844d1c2d1fffff,5
8844d1c291fffff,1
8844d1c2e1fffff,1
8844d1c54dfffff,3
8844d1c0e5fffff,2
8844d1c0e3fffff,2
8844d1c0a5fffff,1
8844d1c1bdfffff,2
8844d1d8edfffff,11
8844d1d9cdfffff,7
8844d1d9d3fffff,1
8844d1c167fffff,3
8844d1ca43fffff,1
8844d1d9b3fffff,2
8844d1ca05fffff,11
8844d1d9ebfffff,1
8844d03699fffff,1
8844d036e1fffff,1
8844d036b9fffff,1
8844d034c7fffff,3
8844d1cac9fffff,1
8844d1ca17fffff,1
8844d1cae7fffff,1
8844d1ca91fffff,2
8844d1c9d5fffff,5
8844d0ad5dfffff,1
8844d0a899fffff,1
8844d0ad53fffff,1
8844d0ac27fffff,2
8844d0ad03fffff,4
8844d0ad39fffff,19
8844d0334bfffff,12
8844d0323dfffff,8
8844d032ebfffff,2
8844d03313fffff,5
8844d03005fffff,3
8844d032d3fffff,1
8844d03715fffff,1
8844d03181fffff,1
8844d0048bfffff,14
8844d005dbfffff,20
8844d004b9fffff,12
8844d03141fffff,1
8844d03a09fffff,5
8844d03b6dfffff,24
8844d03a2dfffff,6
8844d03a2bfffff,14
8844d03a31fffff,27
8844d03b51fffff,2
8844d03b17fffff,8
8844d03b3dfffff,3
8844d03b23fffff,22
8844d0313dfffff,1
8844d031edfffff,1
8844d031a5fffff,1
8844d02359fffff,1
8844d038e9fffff,1
8844d03889fffff,1
8844d039c9fffff,1
8844d039abfffff,3
8844d03415fffff,11
8844d034c5fffff,1
8844d0359dfffff,8
8844d03587fffff,1
8844d02059fffff,1
8844d022d3fffff,5
8844d035a7fffff,14
8844d0274dfffff,1
8844d022a1fffff,1
8844d0271dfffff,3
8844d02613fffff,4
8844d02459fffff,7
8844d0245bfffff,3
8844d02457fffff,1
8844d0243dfffff,3
8844d02765fffff,1
8844d0209bfffff,1
8844d02093fffff,2
8844d0256dfffff,6
8844d02421fffff,7
8844d02327fffff,2
8844d02141fffff,3
8844d021c5fffff,5
8844d021c7fffff,4
8844d038b9fffff,4
8844d03895fffff,1
8844d02a53fffff,1
8844d02b51fffff,6
8844d02a25fffff,2
8844d02851fffff,5
8844d02e45fffff,1
8844d02185fffff,1
8844d021a5fffff,27
8844d02e3bfffff,9
8844c24107fffff,1
8844c24a53fffff,1
8844c24135fffff,1
8844c24a03fffff,3
8844c24841fffff,3
8844c24a87fffff,1
8844c24abdfffff,6
8844c2481dfffff,2
8844c24b11fffff,2
8844c248dbfffff,4
8844c2488dfffff,7
8844c2489dfffff,1
8844c24d39fffff,1
8844c24985fffff,3
8844d1b209fffff,6
8844d1b30dfffff,6
8844d1b06dfffff,2
8844d18689fffff,1
8844d1874dfffff,1
8844d180dbfffff,6
8844d18545fffff,2
8844d1856dfffff,1
8844d18407fffff,1
8844d18417fffff,1
8844d184e3fffff,4
8844d1849bfffff,3
8844d18489fffff,1
8844d18487fffff,1
8844d18ed3fffff,1
8844d18ed5fffff,1
8844d185d7fffff,2
8844d18597fffff,3
8844d1ba61fffff,4
8844d1ba65fffff,1
8844d185b7fffff,1
8844d1bb09fffff,4
8844c24d87fffff,4
8844c24d83fffff,3
8844c24d95fffff,1
8844c24db1fffff,1
8844d1b767fffff,1
8844d1b009fffff,13
8844d1b057fffff,9
8844d1b069fffff,2
8844d1b003fffff,1
8844d1b083fffff,4
8844d1b1d3fffff,5
8844d1b443fffff,4
8844d1b465fffff,1
8844d1b467fffff,1
8844d1b53bfffff,1
8844d1a257fffff,2
8844d1a207fffff,1
8844d1a2ebfffff,6
8844d1ba13fffff,2
8844d1baedfffff,4
8844d1b1ebfffff,2
8844d1ba85fffff,1
8844d1b82dfffff,2
8844d1b9e9fffff,2
8844d1a309fffff,1
8844d1a159fffff,9
8844d1a13dfffff,2
8844d1b8c5fffff,2
8844d1aa21fffff,1
8844d1aa27fffff,2
8844d18e5dfffff,1
8844d18e2bfffff,2
8844d18e27fffff,1
8844d18a89fffff,8
8844d18a97fffff,9
8844d18ab1fffff,10
8844d1885bfffff,1
8844d18f29fffff,5
8844d188d1fffff,11
8844d18f2dfffff,4
8844d18f01fffff,3
8844d18f07fffff,1
8844d188d7fffff,5
8844d18e15fffff,2
8844d18ee5fffff,1
8844d18c49fffff,1
8844d18c09fffff,6
8844d18ccbfffff,1
8844d18d01fffff,1
8844d18d15fffff,2
8844d11213fffff,2
8844d18d83fffff,1
8844d18863fffff,1
8844d18827fffff,1
8844d189ddfffff,15
8844d189c5fffff,1
8844d18933fffff,2
8844d18993fffff,1
8844d1126bfffff,2
8844d189a3fffff,4
8844d1c691fffff,2
8844d1c6e9fffff,4
8844d1c71bfffff,2
8844d11303fffff,1
8844d11017fffff,2
8844d1115bfffff,1
8844d1c493fffff,1
8844d11a4dfffff,2
8844d111c5fffff,3
8844d11131fffff,1
8844d18c83fffff,12
8844d11653fffff,2
8844d18ca7fffff,1
8844d1b933fffff,2
8844d11631fffff,1
8844d116e1fffff,9
8844d11633fffff,1
8844d11637fffff,5
8844d1174bfffff,4
8844d112b7fffff,2
8844d1170dfffff,3
8844d11705fffff,1
8844d11733fffff,3
8844d11695fffff,3
8844d11687fffff,3
8844d114c9fffff,7
